0.21181053	0.04082942	-0.10926693	0.20935602	0.06306615	0.15468845	0.09825063	0.12617859	0.5566474	0.2222839	1.0430299	1.6087897	3.3620527	0.48069996	0.7412384	-0.087497465	-0.19017774	0.55885637	0.72106546	1.313593	0.40801972	0.5449712	0.09580238	-0.2199421	2.0250397	0.9882447	0.91873777	-0.1305128	1.1095821	1.6511785	0.973156	0.20119137	3.0156786	1.1311187	0.34890687	0.5536204	0.22592625	1.4854697	1.4044714	0.62471443	0.39279586	0.6086876	0.8138866	0.63267493	1.7226608	0.16567917	-0.053388983	2.1957698	1.2898384	-0.057829197	0.052055076	3.0995412	-0.050426856	0.34555462	0.23366305	0.58746547	1.5352398	1.6973693	2.3219776	0.29530597	0.7169027	1.0296587	1.1743568	0.17718981	0.4423308	1.025556	0.844319	1.4626384	2.6473613	0.14613879	0.34249505	3.9111855	0.40803587	0.6636444	3.0272608	2.9153576	0.2736071	2.6804557	0.09530077	0.95421994	0.006196021	0.8861271	2.4973702	0.19101205	0.008382931	3.4471533	2.0886414	0.18036745	0.62275785	2.4578304	0.27824906	1.2949691	0.03233257	0.09814911	0.5744605	3.358219	3.5023136	-0.084100164	2.1988347	0.80515766	0.19762518	2.819508	0.87106705	1.0632651	1.03377	1.5760636	0.9573399	3.021402	-0.05167491	-0.22909729	0.570757	0.487345	0.13534918	0.17117503	0.03000909	1.6687	0.31670594	0.4547331	2.2849708	0.5555773	0.9633108	1.9563466	-0.38204482	2.9124765	-0.10645257	-0.3476513	2.4444559	-0.19626774
0.2610166	0.04082942	-0.047079735	0.257483	-0.05528743	0.5015579	0.17983417	0.28166237	0.3489935	-0.035893343	1.0726923	1.4680395	3.1685207	0.12587206	0.8062252	0.051329195	0.26050574	0.6085242	0.73509336	1.0136381	0.62346536	0.5449712	0.16400898	0.09906554	1.9238622	1.5140991	0.9032778	0.043118168	0.8944894	1.5209183	1.00028	-0.037492797	2.7597594	1.1311187	0.34890687	0.5915712	0.031729653	1.4922016	1.7960689	0.6544405	-0.06456511	0.42550996	0.9771342	0.63267493	1.6784801	-0.107938394	-0.06875503	1.8822639	0.9755953	0.13700177	0.1937718	2.9741673	-0.027763901	0.47573346	0.20396447	0.3342018	1.4203149	1.9258462	2.250835	-0.0011812252	0.39117333	0.8017276	1.4305305	-0.102966115	0.7483897	1.025556	0.8111008	1.3318803	2.2410555	0.11567666	0.2658946	3.4683075	0.56428576	0.4640484	3.0095096	2.5194595	0.56885505	2.2943053	0.18502429	1.1262454	0.10673991	0.8721756	2.16478	0.14216244	0.008382931	2.913846	1.8630104	0.1803855	0.749671	2.2735288	0.27824906	1.6415113	-0.12412391	0.25454596	0.99394876	3.05619	2.8873992	-0.084100164	2.2152057	0.79962915	0.21973146	2.5819654	1.1466566	1.0632651	0.8443996	1.7177078	1.2030013	2.9545715	0.013682108	-0.06976582	0.4736338	0.53990793	0.13534918	0.09542704	0.06253308	1.6195891	0.31670594	0.23815867	2.3107955	0.55989254	1.263308	1.7150459	0.04808013	2.5814214	-0.080479756	-0.3476513	2.1001596	-0.06859731
0.1252431	0.8817683	0.8518498	0.20935602	1.051266	1.2470632	1.5471876	1.6235731	0.71264625	0.6595627	0.75995195	1.6233315	2.3782072	0.76577103	0.78955996	0.5201642	0.78141785	0.63749176	0.6798284	1.2809986	1.0936524	0.8282966	0.1898572	1.4382964	1.7449993	1.1859132	0.88585943	1.2721398	0.9928642	1.5168562	0.98733145	0.89256	2.3608124	1.1311187	0.736134	0.7237279	0.7517073	1.4719726	1.1360418	0.2229863	1.194628	0.4959028	0.5048035	1.0266548	1.1285275	0.8937584	0.22839056	1.7010555	0.953978	0.58317375	0.24925607	2.3998575	1.3845972	0.9549645	1.346287	1.0432876	1.602479	1.1429256	1.5603269	0.44850332	1.0240995	0.8580783	0.79712474	0.62669426	0.42271245	1.025556	0.92466736	1.1941469	2.3191168	0.4756056	0.37580812	3.2671158	0.67533445	1.1852177	2.3394077	2.7508101	1.2522634	2.431334	0.1542977	1.0249933	0.6737	0.9595969	2.1956286	0.17310746	0.4300132	2.793295	2.0090072	0.18895674	0.89424247	2.202252	0.27824906	0.7509147	0.79339033	0.8385953	0.8679409	2.6106246	2.970117	0.47032353	1.6829185	0.44808918	0.7670417	2.0402856	1.0147356	1.0632651	0.97315323	0.9433374	0.54978526	2.3248038	0.03497115	0.587819	1.2979172	0.8634721	0.65163124	0.21725774	0.26144472	1.6268533	0.685315	0.9432107	1.6238979	0.5555773	1.160628	1.907997	1.3476484	2.447895	0.77463794	0.013920916	2.119363	1.5713332
-0.085481696	0.6936064	-0.0725092	0.20935602	0.9919491	0.15468845	0.9050567	0.8513348	2.3063645	1.6636497	0.3374439	4.456739	1.6085734	1.2939097	0.8197716	-0.087497465	-0.23247133	1.1906166	2.541029	3.9099255	-0.046467915	1.6543028	1.0384287	0.37582833	2.4274232	-0.07069899	2.0380163	0.29965055	2.7666187	1.0997128	0.54570365	1.4643916	2.2218544	1.1311187	0.6663736	0.4474669	1.1033016	4.0655203	0.5431189	-0.012332482	1.3831203	1.1206291	0.094443604	1.2297612	0.49902242	1.2349521	0.86670625	1.7753017	1.4107773	-0.09260078	-0.2328423	1.831506	0.9858586	0.1391134	1.2344861	2.989784	3.7048297	0.5064378	0.95120305	1.5945812	2.7071643	1.2811548	0.26926216	2.264413	0.013536298	1.025556	2.6323125	0.98259056	2.2499392	0.66314095	1.0974044	2.0212388	0.32836202	1.3684006	1.338577	2.9499366	-0.05465343	2.4395103	-0.08804196	0.051222607	0.006196021	2.8724985	3.0662463	0.5633731	0.1688006	2.4804196	2.369951	0.0932072	-0.27303076	4.3594055	0.27824906	0.28576583	1.0185801	0.08044188	-0.080808915	1.7998868	3.038949	0.038086202	0.89408475	0.029940037	0.65791655	1.3618119	-0.12669234	1.0632651	2.296434	0.7009507	0.08966166	1.2431276	0.2545709	-0.11519447	1.912763	-0.09398395	0.26669922	0.66127974	0.03000909	3.4656587	0.84001034	0.97050995	0.70777684	0.5555773	0.011057628	3.0564177	0.2341432	1.8828192	-0.10645257	0.1290926	2.9947915	1.0594362
0.13817082	0.20235308	-0.10926693	0.20935602	0.16911629	0.29266176	0.44211718	0.4278967	0.5125856	0.3993056	1.0406843	1.6569978	3.2620869	0.5045273	0.74641997	-0.021151025	-0.09172364	0.8554962	0.78115845	1.0862422	0.41592437	0.7465808	0.15660377	0.11854133	2.1607127	0.9699734	1.1425413	0.22037223	1.0565493	1.7394947	0.9759094	0.33772618	2.9133565	1.1311187	0.37922284	0.5494267	0.3167638	1.6355681	1.313021	0.36611345	0.46824053	0.43429127	0.54086787	0.63267493	1.4823172	0.301852	0.0015679821	2.1679301	1.3761275	0.043381963	0.030205432	3.202715	0.4731763	0.3290914	0.49652535	0.6665831	1.7223196	1.3788863	2.0519238	0.24969412	0.8427795	0.9780964	0.9590458	0.2958883	0.5136034	1.025556	0.8603087	1.2746431	2.7157223	0.30191904	0.4502402	4.0061836	0.39196688	0.81818867	3.147883	3.3023388	0.25387993	2.8472764	0.122828834	0.848089	0.10940965	0.8773451	2.7509751	0.11188429	0.008382931	3.5880175	2.3662324	0.22863497	0.5305473	2.7289348	0.27824906	0.884473	0.17059806	0.09074236	0.6301976	3.313821	3.648659	-0.07303201	2.001124	0.46670482	0.34379312	2.8399408	0.6620437	1.0632651	0.97910744	1.2198882	0.54456264	2.8952413	-0.06714697	0.10001279	0.71677196	0.49855992	0.13534918	0.059727553	0.11313538	1.8691695	0.31670594	0.507583	2.0907426	0.5555773	0.9638385	2.1245968	0.043162595	3.0339155	-0.098947994	-0.118228234	2.6915946	0.20445377
0.055921488	1.4404727	1.9420539	0.20935602	1.5279579	2.6142175	3.0149033	2.9743652	1.1423274	1.5311271	-0.16347143	1.4208894	-0.04329851	1.4097081	0.6851115	1.817485	2.1397893	-0.20497826	0.40158713	1.3671671	2.2865417	1.4964179	0.10104087	3.0282938	-0.2786094	1.8032204	-0.13726453	2.6505857	0.7845184	-0.46370873	-0.007165985	1.5732555	0.36634386	1.1311187	0.96997935	-0.13025138	1.6702156	0.9761334	0.1311967	-0.16618793	2.1409447	0.46823892	0.20192185	1.4967641	-0.12690695	1.51784	0.30052233	-0.01432465	-0.04739733	1.7855988	0.068273924	0.23953258	2.7552366	2.2128818	2.0140066	1.3920138	0.92025846	0.7298547	-0.027613536	1.2149253	1.4527148	-0.15854552	0.27074763	1.397474	0.6407546	1.025556	0.82358193	0.5736748	0.34166503	0.9624746	0.02379544	-0.20448367	1.273532	1.12406	0.052777916	0.092719465	3.1039977	-0.263846	0.14783244	1.5566597	1.7482724	0.7752117	-0.11349557	-0.012338432	1.0417094	-0.17085554	-0.3363363	0.14989777	1.9222485	0.57091415	0.27824906	0.42747733	1.5608007	2.2665231	1.6843691	-0.22487922	-0.010048059	1.0786278	-0.21813391	-0.11937734	1.2960749	-0.02601131	1.9822491	1.0632651	0.8991919	0.4343868	-0.035710167	-0.10216331	0.035181034	1.6795691	2.1752098	1.753344	1.5370535	0.2747286	0.7672422	0.3327577	1.6558464	1.4297819	-0.15546629	0.5555773	1.7065381	-0.030754194	2.8521245	-0.11909391	1.9353579	0.55267894	0.008161881	2.5273037
0.09069814	1.6107869	3.112401	0.20935602	1.2261466	4.007862	3.9556544	3.8874147	0.31841692	0.91374946	-0.42498577	-0.29746363	-0.73034304	0.9287312	0.6350115	2.6021807	3.160123	-0.3529613	-0.30848277	-0.19601898	3.3119671	0.9972026	-0.23013754	4.3994727	-0.5970871	2.7367904	-0.40931755	3.921506	-0.09532473	-0.8520884	-0.3101583	0.8320481	-0.44924772	1.1311187	0.93087953	-0.36364558	1.0353976	-0.34255555	0.1311967	-0.26644957	1.7389721	-0.059451517	0.25144714	1.1436331	-0.55753577	1.0572412	-0.16941758	-0.632454	-0.5477481	2.8935757	0.039011218	-0.6278911	3.6527023	3.717731	2.3754928	0.2576928	-0.2658404	1.1211872	-0.28523278	0.5600293	0.23497948	-0.398789	0.11216437	0.39845166	1.0298989	1.025556	-0.0782413	0.28426135	-0.50123173	0.5484856	-0.46373835	-0.8279147	1.8128097	1.1750581	-0.48428145	-0.7189983	4.3682947	-0.66089517	0.27285025	2.5977652	2.7548256	-0.1747264	-0.68569934	-0.1447456	1.4468282	-0.7610046	-0.54128706	0.14086498	2.833063	-0.63647705	0.27824906	0.47735414	1.3577068	3.1877315	2.4987247	-0.7171648	-0.8492393	1.504993	-0.6080954	-0.02421771	1.2760178	-0.6239034	2.569377	1.0632651	0.042225026	0.37391153	-0.19964698	-0.55348796	-0.005035365	2.5847669	1.4556111	2.3905134	2.0316768	-0.050392963	1.770954	-0.48438203	1.2066836	1.2874007	-0.64821357	0.5555773	2.3721588	-0.67830366	4.4103985	-0.43687597	2.8939216	0.5167415	-0.58030444	3.2638423
0.04236742	0.41853276	0.9106582	0.20935602	0.22669025	1.791277	1.5892962	1.493105	0.21677385	0.21436933	0.2713613	0.3320335	1.5195887	0.5325815	0.662515	1.2562358	1.2980195	-0.13206421	-0.1453504	0.3005808	1.6276888	0.5450103	-0.22467172	1.4652495	0.24218063	1.5190189	-0.104249656	1.3857121	0.13146155	0.45678094	0.3785909	0.2586367	1.3043997	1.1311187	0.46220356	0.10203243	0.33326247	0.22707565	0.9352258	0.25301844	0.7500962	0.21446876	0.72013587	0.6465806	1.0716316	0.21262121	-0.17458291	0.49385884	0.071257964	1.2554135	-0.034339875	1.459006	1.6690793	1.5914478	1.0973688	0.2576928	0.40070444	1.6458086	1.5940295	0.25066543	0.17353098	0.0797171	0.8207299	0.18007617	0.71698314	1.025556	0.30188966	0.9077974	0.9344452	0.3719762	-0.18325244	1.575464	1.0194247	0.8118701	1.7291728	0.83175194	2.2357512	0.6154842	0.15279147	1.4284643	1.2671627	0.086240046	0.37667617	-0.07336711	0.52488416	1.176923	0.40295473	0.1799406	1.4457736	0.45665202	0.27824906	1.0997503	0.4111359	1.6078613	1.4322426	1.1715343	0.89366186	0.30602014	1.3934101	0.55071354	0.5238951	1.3014761	1.5575137	1.0632651	0.36862648	1.4112155	0.5913425	1.6478386	-0.044372514	0.8782849	0.53876305	1.1831615	0.5851645	-0.0739187	0.65018994	0.09667056	0.3742717	0.61834836	1.3735164	0.5555773	1.53556	0.21425895	1.4818983	1.3992085	0.93703574	-0.07639465	0.5351949	1.2996045
0.36217996	0.04082942	-0.10926693	0.20935602	-0.05528743	0.15468845	0.09825063	0.12617859	0.21949951	-0.035893343	1.469376	1.7906111	4.393903	0.12587206	0.73988813	-0.087497465	-0.13619705	0.89130473	0.96117663	1.3313992	0.39958835	0.5449712	0.18250403	-0.2199421	2.858078	1.423932	1.3290995	-0.1305128	1.1948212	2.5974874	1.4274628	-0.037492797	3.356845	1.1311187	0.34890687	0.85293317	0.031729653	1.7928666	2.0636644	1.0269686	-0.06456511	0.70045274	1.4594562	0.63267493	3.0268116	-0.107938394	-0.103972375	2.7129283	1.4749651	-0.09260078	0.23968834	4.0389843	-0.050426856	0.16489889	0.20396447	0.2576928	1.7976761	2.6194458	3.5736547	-0.0011812252	0.12725824	1.3288242	1.6625948	-0.102966115	0.937803	1.025556	0.82958716	1.7262189	3.034219	0.12771022	0.6213537	5.441096	0.36173964	0.3750749	4.2342944	3.7979822	0.31174573	3.433492	0.33411145	1.2408884	0.12389713	0.94354486	3.205713	0.1952222	0.008382931	4.3425317	2.8078046	0.22024485	0.81930447	2.9823897	0.27824906	2.1538222	-0.12412391	0.08044188	0.8027955	4.466649	4.3519034	-0.084100164	3.3808835	1.372118	0.16954182	3.9510806	0.96657854	1.0632651	0.9991293	2.2802546	1.4959521	4.1966963	-0.092527084	-0.17505959	0.4736338	0.7736929	0.13534918	-0.012757091	0.03000909	2.2609525	0.31670594	0.23815867	3.7020805	0.5555773	1.5471869	2.4989142	-0.38204482	3.801635	-0.10645257	-0.3476513	3.250083	-0.33073872
0.19243461	0.09595506	0.6060054	0.20935602	-0.05528743	1.4685123	1.1184099	1.1575139	0.21677385	-0.035893343	0.3033238	-0.29746363	1.444204	0.12587206	0.7054646	1.0422133	1.1177373	-0.28586376	-0.30848277	-0.19601898	1.572693	0.5449712	-0.23013754	1.1596994	0.18385684	2.0023763	-0.40931755	1.0871795	-0.09532473	0.4569243	0.33464476	-0.037492797	0.96162987	1.1311187	0.34890687	0.055586778	0.031729653	-0.34255555	1.3070767	0.31432647	0.25062743	-0.13987395	0.7844616	0.63267493	1.0232811	-0.107938394	-0.22724013	0.46401072	-0.08140629	1.1084802	0.08080499	1.4211138	1.1514331	1.4472752	0.6191717	0.2576928	-0.2658404	1.5964421	1.5729043	-0.0011812252	0.12725824	-0.21193296	0.81963116	-0.102966115	0.87181437	1.025556	-0.14507104	0.91858584	0.47041324	0.12492524	-0.43849126	1.5824244	0.8873093	0.42066574	1.629026	0.61875784	1.9244332	0.49533045	0.28904468	1.8212298	1.1643683	-0.1747264	0.024738822	-0.1447456	0.24349666	1.0141703	0.10477716	0.117896825	1.5647926	-0.36702472	0.27824906	1.1897668	0.033454463	1.3986181	1.3529984	1.1265342	0.8548791	0.14452249	1.36388	0.5375678	0.3955857	1.3368418	1.731228	1.0632651	-0.09062378	1.371591	0.643605	1.5404073	-0.041134596	0.7208208	0.4736338	1.2532763	0.4715461	-0.2824419	0.7396611	-0.48438203	0.31670594	0.25993502	1.3468636	0.5555773	1.8811055	-0.34173647	1.180638	1.2802145	0.6442702	-0.18313068	0.16727799	0.7655925
